sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct,above_std_q95,above_range_q95,above_entropy_q95,engineering_uncertainty_candidate
no_cadc69402b71fdaf,no,0,3,0.6128374685894065,0.13,0.57,7,0.1131442941051981,0.03960949630538022,0.0777519944308278,0.17523386205004518,0.09748186761921739,0.35303916415629993,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.19321945309638977,0.08849558474960124,0.18009193241596222,0.0777519944308278,0.18870358169078827,0.08472285438733772,0.2755667567253113,0.17119414393824425,0.27903124690055847,0.17523386205004518,0.22202380001544952,0.11444959420012749,0.18311052024364471,0.08016202498020304,False,False,False,True
no_d65b09e2ad414b8c,no,0,3,0.6128374685894065,0.13,0.57,7,0.19435101938768495,0.08313316984369196,0.09770950273438117,0.35075044919090237,0.2530409464565212,0.4924708366367018,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.22329625487327576,0.11567105744696307,0.2749558687210083,0.17048633235028676,0.40676623582839966,0.35075044919090237,0.3407171666622162,0.2540512855959454,0.32382315397262573,0.23122794958705084,0.24794001877307892,0.14056055880826493,0.20386682450771332,0.09770950273438117,False,False,False,True
yes_065946b4f95b37ca,yes,1,3,0.6128374685894065,0.13,0.57,7,0.5398701514740537,0.12509744294956457,0.40145336355714306,0.7364624664300334,0.3350091028728904,0.6899645447771451,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.47117459774017334,0.45305053932020184,0.5654211044311523,0.6057463062507071,0.46958988904953003,0.45047973273592434,0.6198227405548096,0.6894597297775933,0.6524418592453003,0.7364624664300334,0.4646265208721161,0.44243892224677245,0.4391098916530609,0.40145336355714306,False,False,True,True
yes_2760d25b58a26198,yes,1,3,0.6128374685894065,0.13,0.57,7,0.8093386525704718,0.1634032985817281,0.43345403702326857,0.9567030772961003,0.5232490402728317,0.48718050543475566,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.45906656980514526,0.43345403702326857,0.8081632256507874,0.9126681199422555,0.7230639457702637,0.8272143917724791,0.8695498108863831,0.9567030772961003,0.7809149026870728,0.8883472470038992,0.7716705203056335,0.8794357627235454,0.6752538084983826,0.7675479322317541,True,True,False,True
yes_29a0dca969e7ab80,yes,1,3,0.6128374685894065,0.13,0.57,7,0.16680221621944985,0.05758935963013865,0.09125845112024379,0.24190497696819396,0.15064652584795019,0.45077930132465427,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24496795237064362,0.13743542546656867,0.3074837923049927,0.21001480073217813,0.3282758891582489,0.23715788446867445,0.21354395151138306,0.10647080540848101,0.19646692276000977,0.09125845112024379,0.2505880296230316,0.14337316937180902,0.33180734515190125,0.24190497696819396,False,False,False,True
yes_41875c6939d7ee37,yes,1,3,0.6128374685894065,0.13,0.57,7,0.1177870965035254,0.030175985630869945,0.07197007512328192,0.17267763608209555,0.10070756095881363,0.3624926250548327,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.23612938821315765,0.12834078666883053,0.17265717685222626,0.07197007512328192,0.2041710615158081,0.09797934553872675,0.2025165855884552,0.09651630551141607,0.23015201091766357,0.12236027608387143,0.2768433392047882,0.17267763608209555,0.24230632185935974,0.13466525051645553,False,False,False,True
yes_76b82eab2be11768,yes,1,3,0.6128374685894065,0.13,0.57,7,0.39162062373611345,0.13595554766144383,0.26486679853278267,0.6906974996435685,0.42583070111078586,0.6694674943840813,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.4012661576271057,0.34231037668529213,0.43022042512893677,0.3873549296150814,0.6206581592559814,0.6906974996435685,0.3541180193424225,0.2727604055935705,0.3485089838504791,0.26486679853278267,0.4705749452114105,0.45207755969982444,0.3940148651599884,0.33127679638267415,False,False,False,True
yes_91d3a5eb7904a869,yes,1,3,0.6128374685894065,0.13,0.57,7,0.6740848877326319,0.12195151457398602,0.5346724941232497,0.9225801805555168,0.38790768643226714,0.6312479647647342,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6216416358947754,0.6921524906578309,0.8203276991844177,0.9225801805555168,0.5951064229011536,0.6521298828925,0.5212699174880981,0.5346724941232497,0.6585164666175842,0.7448928357939578,0.5709187984466553,0.6144437441217886,0.5354732871055603,0.5577225859835787,False,False,False,True
yes_a811436248b91154,yes,1,3,0.6128374685894065,0.13,0.57,7,0.6147764015476332,0.1500707619435869,0.2659606861984649,0.7274484603890004,0.46148777419053544,0.6665635238150366,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6416969299316406,0.7212927864421151,0.34929007291793823,0.2659606861984649,0.6460295915603638,0.7274484603890004,0.5477162599563599,0.5774698617017925,0.6128498315811157,0.67906462119226,0.6201885938644409,0.690001989168256,0.5886663198471069,0.642196405741544,True,True,False,True
no_c3da82d44359f4a1,no,0,4,0.648384428159508,0.13,0.57,7,0.1816964486336989,0.04035694364226019,0.12686515536574908,0.23515408227526757,0.1082889269095185,0.47395616710977145,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2225770801305771,0.12686515536574908,0.31762102246284485,0.23515408227526757,0.31612280011177063,0.2332395852802924,0.2942557632923126,0.206000360791204,0.264525443315506,0.1712040848966053,0.23711127042770386,0.14157142921407306,0.2524392306804657,0.15784044261270083,False,False,False,True
no_c9d574a467241cb3,no,0,4,0.648384428159508,0.13,0.57,7,0.30157334520702045,0.14812926381139516,0.1767371725194118,0.6262721071829014,0.4495349346634896,0.6121915061041889,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.3254234194755554,0.24522042098976463,0.2921753525733948,0.20347948658337905,0.31899598240852356,0.236916344022689,0.3083386719226837,0.223390472302203,0.26941120624542236,0.1767371725194118,0.4339858889579773,0.398997412848794,0.5829105377197266,0.6262721071829014,False,True,False,True
no_cc897565e991fd55,no,0,4,0.648384428159508,0.13,0.57,7,0.1262707509315329,0.05508024357636205,0.08496974068384747,0.2581110533618081,0.17314131267796065,0.3792355677425125,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.2089700996875763,0.11374783274608335,0.18251605331897736,0.09009247017934056,0.33524197340011597,0.2581110533618081,0.20531967282295227,0.11033749193344602,0.2011062502861023,0.10645890979470833,0.21572251617908478,0.12017775782149644,0.17639131844043732,0.08496974068384747,False,False,False,True
yes_00aa87e56bf59778,yes,1,4,0.648384428159508,0.13,0.57,7,0.14057612230125646,0.10742748208392534,0.03241644964337112,0.3595947961609131,0.32717834651754196,0.40600793728411594,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.25176510214805603,0.15710882456500833,0.29726970195770264,0.20967463263669564,0.4075270891189575,0.3595947961609131,0.10381949692964554,0.03474360426241814,0.09957089275121689,0.03241644964337112,0.21001143753528595,0.1147291622898613,0.1649540513753891,0.07576538655052764,False,False,False,True
yes_72fca1cc64c1d654,yes,1,4,0.648384428159508,0.13,0.57,7,0.6315149250366117,0.17629841630764095,0.38932942410634597,0.824748542946776,0.43541911884043005,0.6581444865484737,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.4718819558620453,0.4566966402874153,0.7318942546844482,0.824748542946776,0.6564266681671143,0.7307631220876522,0.7120110988616943,0.8015549800332976,0.68546062707901,0.7687772370889281,0.4666924476623535,0.44873452870586683,0.42754894495010376,0.38932942410634597,True,False,False,True
yes_8401fd725d100f99,yes,1,4,0.648384428159508,0.13,0.57,7,0.4363411603391665,0.29094612025521727,0.0766959865775255,0.8974242947569956,0.8207283081794701,0.6850202451608861,INDETERMINATE,3,GBM_NOT_SUSPECTED|GBM_SUSPECTED|INDETERMINATE,True,True,True,0.47646790742874146,0.46374348924297687,0.19708111882209778,0.10281171366807056,0.1661377102136612,0.0766959865775255,0.803181529045105,0.8974242947569956,0.6922863125801086,0.77739310741917,0.4667207896709442,0.4487779739342247,0.3570217192173004,0.2875415567752018,True,True,True,True
yes_a66911b8e185964e,yes,1,4,0.648384428159508,0.13,0.57,7,0.6669762288902333,0.11078977309375332,0.5469592866763091,0.8811568749776215,0.3341975883013124,0.6362993804642103,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6459000110626221,0.7164703327715135,0.6504984498023987,0.722745496290498,0.7856655716896057,0.8811568749776215,0.5436011552810669,0.5670114691419147,0.5304997563362122,0.5469592866763091,0.6114004850387573,0.6679599328569348,0.5432858467102051,0.5665302095168424,False,False,False,True
yes_b3c83703ca0184fa,yes,1,4,0.648384428159508,0.13,0.57,7,0.2234219324851556,0.10093001483626499,0.10893837588620245,0.3462715113869313,0.23733313550072885,0.5312049932810479,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3944675922393799,0.34051882485598245,0.23142105340957642,0.135729307715097,0.2038075178861618,0.10893837588620245,0.2478758990764618,0.1529166759290282,0.24494154751300812,0.14978632522235744,0.3984259068965912,0.3462715113869313,0.38703688979148865,0.3297925064004903,False,False,False,True
