sample_id,class_name,target,fold,temperature,T_low,T_high,tta_count,probability_mean,probability_std,probability_min,probability_max,probability_range,predictive_entropy_mean_probability,mean_three_band_state,tta_unique_state_count,tta_states_seen,band_instability,crosses_T_low,crosses_T_high,raw_identity,calibrated_identity,raw_rotate_minus_3,calibrated_rotate_minus_3,raw_rotate_plus_3,calibrated_rotate_plus_3,raw_translate_left_2pct,calibrated_translate_left_2pct,raw_translate_right_2pct,calibrated_translate_right_2pct,raw_translate_up_2pct,calibrated_translate_up_2pct,raw_translate_down_2pct,calibrated_translate_down_2pct,above_std_q95,above_range_q95,above_entropy_q95,engineering_uncertainty_candidate
no_e5c87d653a311de0,no,0,1,0.6917205930197166,0.13,0.57,7,0.12968781323045855,0.015388996327536429,0.1130387515414605,0.15341765791628437,0.04037890637482387,0.3857928209599867,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20229056477546692,0.12094446019466494,0.23478460311889648,0.15341765791628437,0.23396794497966766,0.15256507875384487,0.19387999176979065,0.1130387515414605,0.20942431688308716,0.12781394632845866,0.20516850054264069,0.12369781803327089,0.19741618633270264,0.11633697984522577,False,False,False,True
no_f0b66b2ec894464a,no,0,1,0.6917205930197166,0.13,0.57,7,0.06495609106989753,0.013418456744774787,0.05099795206903492,0.08829080730602804,0.03729285523699311,0.240392017488374,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.11687807738780975,0.05099795206903492,0.1659025400876999,0.08829080730602804,0.12571437656879425,0.05712319047849591,0.15964901447296143,0.08309418723581183,0.1268046498298645,0.057897611665709614,0.12676317989826202,0.05786808111716938,0.12893261015415192,0.05942080761703297,False,False,False,False
no_f215d878500f122a,no,0,1,0.6917205930197166,0.13,0.57,7,0.1251147719053084,0.03173603969464757,0.09602358222326353,0.19407820452922533,0.0980546223059618,0.3769934368700373,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.1828422248363495,0.10298676410744795,0.17585402727127075,0.09681569086222862,0.20553627610206604,0.12405142943639856,0.2719363868236542,0.19407820452922533,0.21932217478752136,0.13758992142372914,0.2057507336139679,0.12425781075486549,0.1749444156885147,0.09602358222326353,False,False,False,True
yes_0ec537e621f0f4d0,yes,1,1,0.6917205930197166,0.13,0.57,7,0.4076869094657731,0.17292654528178944,0.12278844912747099,0.6189199824654213,0.49613153333795035,0.6760055963847424,INDETERMINATE,3,GBM_NOT_SUSPECTED|GBM_SUSPECTED|INDETERMINATE,True,True,True,0.4918994903564453,0.48829044950711975,0.254337877035141,0.17436873014490795,0.20422080159187317,0.12278844912747099,0.5830876231193542,0.6189199824654213,0.5140329003334045,0.5202811441926741,0.4465349018573761,0.42302731915032665,0.504241943359375,0.5061322916724912,True,True,False,True
yes_156ecc9571f09415,yes,1,1,0.6917205930197166,0.13,0.57,7,0.8829347092860144,0.028880289894578273,0.8272418465427518,0.9267412081223888,0.09949936157963701,0.3610367182587638,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7471323013305664,0.8272418465427518,0.7983579635620117,0.8796726218898148,0.7894673943519592,0.8711054726248851,0.8526279330253601,0.9267412081223888,0.813449501991272,0.8936775020317964,0.8268645405769348,0.9055440192393535,0.795100212097168,0.87656029455111,False,False,False,False
yes_234a90d917bf3e4a,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7008579222439238,0.09037551780516673,0.6148210431541931,0.9070309264836641,0.29220988332947107,0.6101356329630944,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.6127108335494995,0.6599698999831304,0.5977755188941956,0.6394048086105625,0.8285914063453674,0.9070309264836641,0.5801683664321899,0.6148210431541931,0.6605332493782043,0.723590374204101,0.6394902467727661,0.6960565855337413,0.6164937019348145,0.6651318177380743,False,False,False,False
yes_3c09eb1b78644267,yes,1,1,0.6917205930197166,0.13,0.57,7,0.9098339169057911,0.032576361802586384,0.8357949840203763,0.9373703633124592,0.10157537929208282,0.3029219104406491,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8341118097305298,0.9117212598776477,0.8666531443595886,0.9373703633124592,0.8528096079826355,0.9268830622076735,0.8640746474266052,0.9354655121781055,0.7550286650657654,0.8357949840203763,0.8461976647377014,0.9216507939884397,0.8204637169837952,0.8999514427558355,False,False,False,False
yes_4701c1a80ad7fb1a,yes,1,1,0.6917205930197166,0.13,0.57,7,0.607694068216384,0.043940586658860505,0.5664597318160617,0.7007333810559199,0.13427364923985818,0.669768390667433,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5461137890815735,0.5664597318160617,0.5465651154518127,0.5671061130179053,0.5553929805755615,0.5797239282477649,0.5656749606132507,0.5943516165236807,0.5908316969871521,0.6297503598918803,0.6430233716964722,0.7007333810559199,0.5808175802230835,0.6157333469614759,False,False,False,True
yes_599db29f5d7660df,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7263803432031363,0.22013333398140553,0.3017934741574944,0.8736127179812097,0.5718192438237153,0.5868258886057123,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.7724663615226746,0.8540878137119026,0.47929009795188904,0.470078961480169,0.35888752341270447,0.3017934741574944,0.7920445799827576,0.8736127179812097,0.7900369763374329,0.8716612607189742,0.7658455967903137,0.8472404229719978,0.7844688892364502,0.8661877514002064,True,True,False,True
yes_6d94988b43d92df8,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7049833506721155,0.10382346761118659,0.48793144747431444,0.8142355295335683,0.3263040820592538,0.6065826024809933,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6166807413101196,0.6653865246811493,0.7081692218780518,0.782721974259751,0.49165108799934387,0.48793144747431444,0.695305585861206,0.7672305636514105,0.612162709236145,0.6592203205200443,0.7354016900062561,0.8142355295335683,0.687908947467804,0.7581570945845699,False,False,False,True
yes_7a2b0e735ffe47bf,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7451256831262935,0.09886080922686655,0.5519193466944314,0.8795987884517938,0.3276794417573624,0.5676270432169539,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6169307231903076,0.6657268685769148,0.6900274157524109,0.7607678989496569,0.7982802987098694,0.8795987884517938,0.737872302532196,0.8170041494003308,0.6994144916534424,0.7722192507232447,0.6964662075042725,0.7686434790876826,0.535981297492981,0.5519193466944314,False,False,False,True
yes_80b55144133cf5dd,yes,1,1,0.6917205930197166,0.13,0.57,7,0.4356987876073643,0.08892558200683429,0.35130205148856125,0.5971000164982382,0.24579796500967693,0.6848549428601948,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5676133632659912,0.5971000164982382,0.5325191617012024,0.5469398121692521,0.4380393624305725,0.41092330428086676,0.4245784878730774,0.39186192346901144,0.3955010175704956,0.35130205148856125,0.41861268877983093,0.38346638846293823,0.4077678322792053,0.36829801688268193,False,False,True,True
yes_839960129c2d2391,yes,1,1,0.6917205930197166,0.13,0.57,7,0.3360520300042281,0.09249454068038834,0.25763466898065257,0.48919373208382144,0.23155906310316887,0.6383820172448181,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3896791636943817,0.34330148873522365,0.34067246317863464,0.27796575652928157,0.3276650309562683,0.2613242520940757,0.3278176188468933,0.26151756420481254,0.32474565505981445,0.25763466898065257,0.47329041361808777,0.4614267474017298,0.49252447485923767,0.48919373208382144,False,False,False,False
yes_86c524a536b573b0,yes,1,1,0.6917205930197166,0.13,0.57,7,0.255129645541795,0.0492374335595988,0.16762049575612023,0.31682462705009296,0.14920413129397272,0.5679007837071338,INDETERMINATE,1,INDETERMINATE,False,False,False,0.37016236782073975,0.31682462705009296,0.2804640829563141,0.2039066824392688,0.24814285337924957,0.16762049575612023,0.33228111267089844,0.26719262566621993,0.3164481818675995,0.2472426112274099,0.35354411602020264,0.29474324595679124,0.3486868441104889,0.28837723069666216,False,False,False,False
yes_8982b5de68ff551f,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7206674833046207,0.22624640793116355,0.2930888662415706,0.8861590178287687,0.5930701515871981,0.5923217995593849,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.805256187915802,0.8861590178287687,0.4625413715839386,0.44595744998770237,0.35228484869003296,0.2930888662415706,0.7576914429664612,0.838641838422642,0.7661641836166382,0.8475726893412825,0.7833619713783264,0.8650889931890858,0.7864683270454407,0.8681635281212935,True,True,False,True
yes_a4bb0592d8506207,yes,1,1,0.6917205930197166,0.13,0.57,7,0.21048100221647825,0.0918498238915188,0.11520067980920407,0.4144050605372595,0.29920438072805544,0.5145932657717963,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.3124013841152191,0.24222616392774593,0.19620242714881897,0.11520067980920407,0.2576535642147064,0.17802168980421154,0.281261146068573,0.20483433408838178,0.4404869079589844,0.4144050605372595,0.2616296410560608,0.18243959738980325,0.21797168254852295,0.1362394899587419,False,False,False,True
yes_a782a621062fc811,yes,1,1,0.6917205930197166,0.13,0.57,7,0.7703990655985361,0.04635374115163769,0.6842256708478471,0.8301329102842454,0.14590723943639827,0.5387936962656916,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.726351797580719,0.80396312492014,0.6918866634368896,0.763051290304526,0.7318028807640076,0.8101750503861985,0.6946760416030884,0.7664629309923796,0.630620539188385,0.6842256708478471,0.7497844099998474,0.8301329102842454,0.6692688465118408,0.7347824814544165,False,False,False,False
yes_a89a5d4ea98af15a,yes,1,1,0.6917205930197166,0.13,0.57,7,0.37922461542626934,0.04223248109404472,0.331923294926596,0.4423627754025492,0.1104394804759532,0.6636832621490717,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3813415467739105,0.331923294926596,0.38804277777671814,0.34106079566374586,0.4338969588279724,0.40504115442796207,0.4512171745300293,0.4297194710720583,0.46003854274749756,0.4423627754025492,0.4020383656024933,0.36033719944411957,0.3902818262577057,0.3441276170468544,False,False,False,False
yes_b0d3c2da527816a2,yes,1,1,0.6917205930197166,0.13,0.57,7,0.8959644671625332,0.038338075555485525,0.8397626011472512,0.9517520359298824,0.11198943478263124,0.33386053039675573,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7680698037147522,0.8495542974275879,0.7587446570396423,0.8397626011472512,0.8872222900390625,0.9517520359298824,0.807220995426178,0.8879804842439732,0.850765585899353,0.9252808164351938,0.8106860518455505,0.8911643794611843,0.8520084023475647,0.9262566554926593,False,False,False,False
yes_bc6792d845a930da,yes,1,1,0.6917205930197166,0.13,0.57,7,0.8496355144560226,0.030127706277354695,0.8082224552191957,0.8901018133235812,0.08187935810438551,0.4233408041830584,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7300824522972107,0.8082224552191957,0.8078795671463013,0.8885884100920104,0.7347615361213684,0.813515637937223,0.759445309638977,0.8405065328494009,0.7774466872215271,0.8591580452106383,0.7659561038017273,0.847355706560109,0.8095252513885498,0.8901018133235812,False,False,False,False
yes_d9f1ab1674e26c52,yes,1,1,0.6917205930197166,0.13,0.57,7,0.9657119002138199,0.013905387074995031,0.945462187020364,0.9856970470585726,0.04023486003820864,0.14934571047106276,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8972377777099609,0.9582187223934048,0.8779679536819458,0.945462187020364,0.8987152576446533,0.9591422383495908,0.9492120146751404,0.9856970470585726,0.9265081882476807,0.9750030956247049,0.9394832253456116,0.9813781110421153,0.8923102617263794,0.9550819000079872,False,False,False,False
yes_e1bc386b0834dc6d,yes,1,1,0.6917205930197166,0.13,0.57,7,0.5755919376372013,0.15143129526868113,0.28122391367415567,0.7267892699218423,0.4455653562476867,0.6816749603078754,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.6630184650421143,0.7267892699218423,0.34319019317626953,0.28122391367415567,0.5883777737617493,0.6263254417326264,0.633734405040741,0.6883935039909957,0.452772855758667,0.43194595688950277,0.5528509616851807,0.5760957318387495,0.6412357687950134,0.6983697454125373,True,True,False,True
yes_f010698cbecf8c85,yes,1,1,0.6917205930197166,0.13,0.57,7,0.8866420759523818,0.027404830457694138,0.8492158454901567,0.93369068924613,0.08447484375597325,0.35347880484295996,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7677436470985413,0.8492158454901567,0.7930769920349121,0.8746116788521071,0.7788293361663818,0.8605532592837551,0.7956140637397766,0.8770532851202821,0.8616989254951477,0.93369068924613,0.8274909853935242,0.9060844963110831,0.826565146446228,0.905285277363158,False,False,False,False
yes_f23446d4245ca399,yes,1,1,0.6917205930197166,0.13,0.57,7,0.9274774003369429,0.018620549160833517,0.894465428269525,0.9536001576090428,0.0591347293395178,0.26011578699023974,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8856950998306274,0.9507346956890872,0.846656322479248,0.9220183477537507,0.8143212199211121,0.894465428269525,0.8535254001617432,0.9274409055445703,0.8900288343429565,0.9536001576090428,0.8511484265327454,0.9255819561873905,0.8423005938529968,0.9185003113052342,False,False,False,False
yes_f71bc49ecd44121e,yes,1,1,0.6917205930197166,0.13,0.57,7,0.2804274725354859,0.05701727201119816,0.20819661873416223,0.3587832304685321,0.15058661173436988,0.5933565957806128,INDETERMINATE,1,INDETERMINATE,False,False,False,0.28697943687438965,0.2115338890302287,0.39383772015571594,0.3490117973135433,0.3165455758571625,0.24736376621729345,0.2841392457485199,0.20819661873416223,0.3410661220550537,0.2784744113136522,0.3647838234901428,0.30962859467098924,0.4009166955947876,0.3587832304685321,False,False,False,False
yes_f81cb097ee26c6ff,yes,1,1,0.6917205930197166,0.13,0.57,7,0.6230957914443226,0.06394635859103623,0.511873740338302,0.7020451470092264,0.19017140667092436,0.6625282264048571,GBM_SUSPECTED,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.644017219543457,0.7020451470092264,0.5716826319694519,0.6028593292169133,0.6116703748703003,0.658546687423513,0.6387393474578857,0.6950599403184122,0.5870884656906128,0.6245233315575834,0.5082141160964966,0.511873740338302,0.5463250875473022,0.5667623642463077,False,False,False,True
yes_ff10ebea461d8636,yes,1,1,0.6917205930197166,0.13,0.57,7,0.32071748248209986,0.03952463696809003,0.27562657048496403,0.408580972262311,0.13295440177734696,0.6274090932424008,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3640834391117096,0.3086949354611176,0.3720579743385315,0.31937158639994606,0.4363909661769867,0.408580972262311,0.37233680486679077,0.31974669306646386,0.3756837546825409,0.3242585158453703,0.3489668667316437,0.28874310385452595,0.3388592302799225,0.27562657048496403,False,False,False,False
no_0223943a2b28b7ae,no,0,2,0.6625711767646172,0.13,0.57,7,0.15913382928945827,0.05931826187985385,0.07203694928450792,0.23671952563379564,0.16468257634928773,0.43823077560619694,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20147843658924103,0.11121526274131482,0.1553281992673874,0.07203694928450792,0.2988889515399933,0.21639555232890678,0.300896555185318,0.2188527207997744,0.3152463138103485,0.23671952563379564,0.22783611714839935,0.1367945887759506,0.21279679238796234,0.12192220546195777,False,False,False,True
no_173a41b949f0af0e,no,0,2,0.6625711767646172,0.13,0.57,7,0.03090239266458563,0.00862744096551188,0.0183618759019142,0.04274785294412034,0.02438597704220614,0.13786511645370703,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.09827042371034622,0.034044832351263744,0.06683625280857086,0.0183618759019142,0.0671396404504776,0.018494396625619827,0.11306922137737274,0.04274785294412034,0.10089334845542908,0.03552706163307205,0.09106206893920898,0.030106792096010512,0.10351375490427017,0.03703393710009869,False,False,False,False
no_1db0e714ae03db2f,no,0,2,0.6625711767646172,0.13,0.57,7,0.1350467590854854,0.017910094675641572,0.1043128445048026,0.1518273466955735,0.047514502190770885,0.3958690039205758,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.21119298040866852,0.12037942658945851,0.2423482984304428,0.1518273466955735,0.19393233954906464,0.1043128445048026,0.23729872703552246,0.14652186833874806,0.24087952077388763,0.1502759752901199,0.2120419591665268,0.12119505026502653,0.2413903772830963,0.1508148019146688,False,False,False,True
no_3c3bdbcf86cd640b,no,0,2,0.6625711767646172,0.13,0.57,7,0.07574882646347517,0.010682060557291057,0.059849052439568576,0.09638373207795105,0.03653467963838247,0.2682617151242429,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1849929690361023,0.09638373207795105,0.1594397872686386,0.07522847773649338,0.1513841599225998,0.06903156888333835,0.1614806354045868,0.07683471893919104,0.16851253807544708,0.08248073581676885,0.15323294699192047,0.07043349935101502,0.1388513296842575,0.059849052439568576,False,False,False,False
no_5e984e1fb53f9917,no,0,2,0.6625711767646172,0.13,0.57,7,0.1076204522688822,0.02927444449924285,0.07345630560875546,0.1609667811443947,0.08751047553563923,0.34151121536986634,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.16447365283966064,0.07921675613498419,0.21568700671195984,0.12472361443608423,0.1944848895072937,0.1048117955970795,0.21688346564769745,0.12589125927791453,0.25087714195251465,0.1609667811443947,0.1707054227590561,0.08427665368296282,0.15716621279716492,0.07345630560875546,False,False,False,True
no_7bd4d5d58606af2e,no,0,2,0.6625711767646172,0.13,0.57,7,0.061824926090383404,0.007495659009837464,0.05278042273108555,0.07686887602392568,0.024088453292840137,0.2319596226789325,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.14514808356761932,0.06439236128634884,0.13957218825817108,0.06036195751891725,0.16152383387088776,0.07686887602392568,0.13882337510585785,0.05982919988886445,0.1286327838897705,0.05278042273108555,0.14559608697891235,0.06472102279605327,0.13017158210277557,0.053820642387488744,False,False,False,False
no_7f77955933dac2ac,no,0,2,0.6625711767646172,0.13,0.57,7,0.05391732761274965,0.008793112227901434,0.04490347488430834,0.07440981609256586,0.02950634120825752,0.20989189079809428,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.12352298200130463,0.0493882659767762,0.15839239954948425,0.07440981609256586,0.11653324961662292,0.04490347488430834,0.1300448179244995,0.053734624467013783,0.1251320093870163,0.05044611445915894,0.12936316430568695,0.05327308047566115,0.1263691484928131,0.05126591693376333,False,False,False,False
no_91eb18f61d813028,no,0,2,0.6625711767646172,0.13,0.57,7,0.11862883125481552,0.015907847248448407,0.08342431884298926,0.13566828678985796,0.0522439679468687,0.3641841018431238,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.20524533092975616,0.11473177707699088,0.16966722905635834,0.08342431884298926,0.2267223447561264,0.13566828678985796,0.20945698022842407,0.1187189775007229,0.21013103425502777,0.11936252352763028,0.21981637179851532,0.1287731426294435,0.22077669203281403,0.12972279241607385,False,False,False,True
no_971b1ba3120ce311,no,0,2,0.6625711767646172,0.13,0.57,7,0.08373540515311596,0.02060096410347388,0.05535964953895034,0.12172089463855632,0.06636124509960598,0.28779905256586125,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1650959700345993,0.07971596905303792,0.21258801221847534,0.12172089463855632,0.18545091152191162,0.096783343021635,0.1584685891866684,0.07446923750728336,0.18143874406814575,0.09330652540518188,0.1324252337217331,0.05535964953895034,0.14569300413131714,0.064792216907167,False,False,False,False
no_9c54a8ba366d8a98,no,0,2,0.6625711767646172,0.13,0.57,7,0.11781885140455481,0.06597223209622814,0.03882210388193363,0.2532349086415658,0.21441280475963215,0.3625565604329912,GBM_NOT_SUSPECTED,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.24899128079414368,0.15892677706742053,0.20336772501468658,0.11297309616931189,0.10656643658876419,0.03882210388193363,0.32815834879875183,0.2532349086415658,0.1367047280073166,0.058332793129273926,0.183036670088768,0.09468466069033055,0.1977243572473526,0.10775762025204728,False,False,False,True
no_b85ca032439975a9,no,0,2,0.6625711767646172,0.13,0.57,7,0.16129597587754604,0.04073220263747206,0.11265879741483409,0.23026171402890544,0.11760291661407135,0.4418126682485876,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.29380089044570923,0.210216032097032,0.3101082146167755,0.23026171402890544,0.24498265981674194,0.15462652169086288,0.24668638408184052,0.1564481910123935,0.23672789335250854,0.1459270959554546,0.20968182384967804,0.1189334789433397,0.20303085446357727,0.11265879741483409,False,False,False,True
no_bbff47f934ea4633,no,0,2,0.6625711767646172,0.13,0.57,7,0.4769247308500914,0.09780142517777081,0.29212149458046727,0.6280062480202847,0.33588475343981744,0.6920818661152068,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5440647602081299,0.5662862027104474,0.4760253429412842,0.46385113789915094,0.5858827829360962,0.6280062480202847,0.4937450587749481,0.4905602228201912,0.35745128989219666,0.29212149458046727,0.46956080198287964,0.45413142053139416,0.46248579025268555,0.4435163893887048,False,False,True,True
no_cca6c02571d544a6,no,0,2,0.6625711767646172,0.13,0.57,7,0.07795384430801723,0.014565784958060067,0.04692398547696555,0.09189526786322223,0.04497128238625668,0.27374328255915004,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.15177710354328156,0.06932852312562983,0.11971712857484818,0.04692398547696555,0.17630092799663544,0.08893464153957006,0.1610698699951172,0.07651025304116515,0.17296433448791504,0.0861440711856031,0.17271871864795685,0.08594016792396472,0.17979182302951813,0.09189526786322223,False,False,False,False
no_e615defa5c0de164,no,0,2,0.6625711767646172,0.13,0.57,7,0.22739663814305197,0.03028578564985259,0.18768253254310208,0.2765655189651373,0.08888298642203524,0.5361114845871701,INDETERMINATE,1,INDETERMINATE,False,False,False,0.33713385462760925,0.2649479047527093,0.34590160846710205,0.2765655189651373,0.30855774879455566,0.22832611820629287,0.3020894527435303,0.22031776381394888,0.28433236479759216,0.19890271401066348,0.2747292220592499,0.18768253254310208,0.29777267575263977,0.21503391470951017,False,False,False,False
no_f1db26614acae672,no,0,2,0.6625711767646172,0.13,0.57,7,0.03788928721542616,0.006962127417146958,0.0276733073270214,0.05189175021233585,0.02421844288531445,0.1611771751399861,GBM_NOT_SUSPECTED,1,GBM_NOT_SUSPECTED,False,False,False,0.1273079365491867,0.05189175021233585,0.08641312271356583,0.0276733073270214,0.09909460693597794,0.034507762989067,0.11161275953054428,0.0418548452204812,0.10404300689697266,0.037341438380886195,0.09916388988494873,0.0345467959829901,0.10415923595428467,0.037409110395201346,False,False,False,False
yes_22acd08bd4f3ff6d,yes,1,2,0.6625711767646172,0.13,0.57,7,0.8554992941701158,0.03620351819581572,0.7814374138024932,0.9023136063758381,0.12087619257334492,0.4130501925455638,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8135172128677368,0.9023136063758381,0.7772023677825928,0.8682690295172488,0.765607476234436,0.8564955961322223,0.6993400454521179,0.7814374138024932,0.7439752221107483,0.833410109813537,0.7930024266242981,0.8836164580828691,0.7719146609306335,0.8629528454666024,False,False,False,False
yes_279ccefd120d2f24,yes,1,2,0.6625711767646172,0.13,0.57,7,0.8758306536784409,0.04732101459723821,0.8045729651511935,0.9588134335025401,0.15424046835134664,0.3751506236044555,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7867918610572815,0.8776807481262447,0.8200178742408752,0.9079421348733431,0.8894857168197632,0.9588134335025401,0.7885431051254272,0.8793672802388244,0.787297785282135,0.8781690062150064,0.7357572317123413,0.8242690076419356,0.7186188101768494,0.8045729651511935,False,False,False,False
yes_2b8f8b25dbe4563c,yes,1,2,0.6625711767646172,0.13,0.57,7,0.9124949913371179,0.05903508097245478,0.8021456816825229,0.9698461905345804,0.16770050885205756,0.2967269994835534,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8402150869369507,0.9245009196370064,0.7557721138000488,0.8461776562505064,0.716555655002594,0.8021456816825229,0.8532699942588806,0.9344439155590548,0.8662301301956177,0.94371332106706,0.9088496565818787,0.9698461905345804,0.9029524326324463,0.9666372546290938,False,False,False,False
yes_2e8e5db146be404d,yes,1,2,0.6625711767646172,0.13,0.57,7,0.9065163173324678,0.028836185878776267,0.8654213102486883,0.9577202147728738,0.09229890452418554,0.3105245473108123,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.8226214051246643,0.9101558555635949,0.8026729226112366,0.8926055378748559,0.7967749834060669,0.8871600960794365,0.8876925706863403,0.9577202147728738,0.854686975479126,0.9354867191636326,0.807598888874054,0.8970644876241927,0.774358868598938,0.8654213102486883,False,False,False,False
yes_2fcfad6defbc064b,yes,1,2,0.6625711767646172,0.13,0.57,7,0.8457586123334322,0.02506866505630256,0.7927194880793315,0.8736344897122378,0.08091500163290632,0.42999619646423404,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7580584287643433,0.8486029198232428,0.7826319336891174,0.8736344897122378,0.7708181142807007,0.861839243305205,0.7086364030838013,0.7927194880793315,0.7472302913665771,0.8369751254319652,0.7754725813865662,0.8665397576472393,0.7500146627426147,0.839999262334803,False,False,False,False
yes_370b20ef332e8a98,yes,1,2,0.6625711767646172,0.13,0.57,7,0.7358557696533682,0.03660738616766591,0.6956127532741647,0.7853171907219124,0.0897044374477477,0.577347171479047,GBM_SUSPECTED,1,GBM_SUSPECTED,False,False,False,0.7025156021118164,0.7853171907219124,0.6346649527549744,0.6971038085834799,0.6512084603309631,0.7195684439306503,0.6335809230804443,0.6956127532741647,0.6429582238197327,0.7084347970588325,0.6981821656227112,0.7800161488724788,0.6860668659210205,0.7649372451320585,False,False,False,False
yes_3823fa4265917a74,yes,1,2,0.6625711767646172,0.13,0.57,7,0.4792803319050332,0.09912255783104985,0.3528744011212483,0.6407496680485468,0.28787526692729853,0.6922883253624266,INDETERMINATE,2,GBM_SUSPECTED|INDETERMINATE,True,False,True,0.5427287220954895,0.564289095462072,0.42793911695480347,0.3921966520431596,0.40087950229644775,0.3528744011212483,0.45761966705322266,0.43623186942610837,0.4424004554748535,0.41355604097032483,0.5946872234344482,0.6407496680485468,0.5365673899650574,0.5550645962637729,False,False,True,True
yes_3aca2acadb402b7f,yes,1,2,0.6625711767646172,0.13,0.57,7,0.20418295278343063,0.055415365209608554,0.12807789476813677,0.2769140287422975,0.1488361339741607,0.5061468316729681,INDETERMINATE,2,GBM_NOT_SUSPECTED|INDETERMINATE,True,True,False,0.27621567249298096,0.18940225357355878,0.33295267820358276,0.25946836931552963,0.24582359194755554,0.15552455779971583,0.33217260241508484,0.2584504960137204,0.34616267681121826,0.2769140287422975,0.25131601095199585,0.16144306927105553,0.2191113978624344,0.12807789476813677,False,False,False,True
yes_40acbff027d24bd1,yes,1,2,0.6625711767646172,0.13,0.57,7,0.266320134202919,0.043099428029090676,0.21242287591267173,0.3057951013545843,0.09337222544191259,0.5795643117422785,INDETERMINATE,1,INDETERMINATE,False,False,False,0.3641820549964905,0.3013127695493373,0.3674411177635193,0.3057951013545843,0.30006322264671326,0.21783148983267653,0.3015347123146057,0.21963600201865377,0.2956244945526123,0.21242287591267173,0.36514705419540405,0.30263784210388633,0.3665771484375,0.3046048586486232,False,False,False,False
